Date,Conservative,Balanced,Growth
2019-04-24,0.0029585419049259006,0.00140751365334615,-0.0016481196757073
2019-04-25,-0.0006631339140731599,-0.00072375533616138,0.00163709321331595
2019-04-26,0.004551477741635,0.00447893780270556,0.00264953134321701
2019-04-29,-0.00281514383050174,-0.0014185186082193502,0.00095953261260732
2019-04-30,0.0028648674513632997,0.00214852107418888,-0.0031579340309097702
2019-05-01,-0.0026765776250347604,-0.00393226888038543,-0.0042030893145105
2019-05-02,-0.00353238344922002,-0.0031059431076084203,-0.0035098463321987104
2019-05-03,0.006234063252914521,0.007315799688770169,0.012172758758447462
2019-05-06,-0.00028079005480308,-0.0015114086845246896,-0.00443195247023295
2019-05-07,-0.00295316778353572,-0.007390301094539399,-0.015653691991982438
2019-05-08,-0.0027792824818733803,-0.00237744126017135,-0.0022496135411577602
2019-05-09,0.00090882385882178,-0.00034609993302827,-0.0034920037819953097
2019-05-10,0.0018448147428769,0.00279579060586028,0.0024957331104828303
2019-05-13,-0.00486769478674088,-0.011700500352991411,-0.02661810111963982
2019-05-14,0.00209803172567296,0.004372361290985379,0.008811266650701451
2019-05-15,0.00468558471048634,0.00529991642073977,0.010019210929372701
2019-05-16,0.0009345132555439995,0.00383876217897772,0.00839638139850142
2019-05-17,-0.00311056827677734,-0.00391855073451716,-0.00747331690950119
2019-05-20,-0.003486817364088282,-0.004594534031873111,-0.011292015327608821
2019-05-21,0.0025058366598912606,0.00470007810807314,0.00867101483919806
2019-05-22,0.0008663394701934601,-0.00022180690930071015,-0.00288234792605114
2019-05-23,0.0011583440428354391,-0.00318354804173393,-0.01141382839522115
2019-05-24,0.0014664624127321802,0.00172664814142086,0.00074091095979602
2019-05-28,-0.0016151238329452193,-0.0038077155802567894,-0.00488055676719693
2019-05-29,-0.0014059500942326202,-0.0030842481615734395,-0.00649403320429073
2019-05-30,0.0058888876006056206,0.004896844773634,0.00405429146043259
2019-05-31,0.00231274994568306,-0.0029818353684381792,-0.01211477175836606
2019-06-03,0.004545036958862741,0.0019242274525024903,-0.011357159344373282
2019-06-04,0.0041863154815676,0.00963578640068322,0.021620989778186567
2019-06-05,0.00171519418936788,0.0037571730312883607,0.00661575647294412
2019-06-06,0.0045451042009204395,0.0051960847283745405,0.00689606196425712
2019-06-07,0.008591638614659421,0.00916397616461076,0.0145239163580405
2019-06-10,-0.003920173643528301,-0.0010658384030735205,0.006721825312808429
2019-06-11,-9.089007719761998e-05,-8.089143402773e-05,0.00064719380515013
2019-06-12,0.0006385279726155,-0.00031029813195359993,-0.003519618884329
2019-06-13,0.00425200284002492,0.004120912682649179,0.00495649259239122
2019-06-14,0.00050131141265554,6.0220246143809974e-05,-0.00231670275828331
2019-06-17,0.00072527482679082,0.0006894781192372098,0.00333823330416405
2019-06-18,0.007205352008846141,0.00829244501028495,0.011955522932883432
2019-06-19,0.00268848119717144,0.00239061206265669,0.0029239943683148197
2019-06-20,0.00991349652726654,0.00904251520799974,0.00873536459648892
2019-06-21,-0.00364895830405074,-0.00350457282972805,-0.00242140531274758
2019-06-24,0.0054632942196785805,0.00298771976481991,0.0002719766570704593
2019-06-25,-0.00229649936218548,-0.0047619324029481895,-0.01219683347515665
2019-06-26,-0.00479192917126046,-0.0034348612758932397,0.00128647213077314
2019-06-27,0.00404167364378434,0.00414391658508671,0.00403369699155344
2019-06-28,0.00232954187262242,0.0031555034639501496,0.00263436948311114
2019-07-01,-0.0011782292426018395,0.00280822446494511,0.010144515975073631
2019-07-02,0.008399143878987679,0.00601266900646952,0.00379461006623418
2019-07-03,0.00637955664850176,0.007100839595865249,0.007673983437010219
2019-07-05,-0.00799043551564604,-0.005776741283879071,-0.0028000752943519005
2019-07-08,-0.00294070186786094,-0.0035322936438167097,-0.00556897894372029
2019-07-09,0.00104837973648784,0.00098510298999512,0.0029645878152848
2019-07-10,0.0028659414048303406,0.0027933715311472904,0.0063431772717883195
2019-07-11,-0.00609115766113736,-0.003442867139338659,-0.0007606621739395798
2019-07-12,0.00350317200066062,0.0036578296126234602,0.00479040856933935
2019-07-15,0.00243691590377144,0.0019273833192644098,0.00231078589920964
2019-07-16,-0.004174067391557821,-0.00367509384612313,-0.00416339714007182
2019-07-17,0.00489062030262504,0.0008033793374236898,-0.004101138838808181
2019-07-18,0.004318053210889305,0.003630893880745204,0.002044284089150001
2019-07-19,-0.00610676543941808,-0.00551018278235307,-0.00612076864351478
2019-07-22,0.0017120557926668001,0.00202830503252178,0.0051511597591509806
2019-07-23,-0.0004533057166678804,0.0020877015539926794,0.005586592411309719
2019-07-24,0.00463463140834038,0.004631511212813909,0.00582298083951532
2019-07-25,-0.00523701292027554,-0.00500739016225137,-0.0071286363213078005
2019-07-26,0.00395528994144626,0.00489399786061612,0.00806373691030034
2019-07-29,0.00072502286779536,-0.00033561512598784,-0.00241355347802857
2019-07-30,0.0006605006203524402,-0.0004082021747733,-0.00289647698042697
2019-07-31,-0.003782422853095241,-0.005463236289321851,-0.01048707812790093
2019-08-01,0.009265264826957359,0.0031353746547039987,-0.00398280478776653
2019-08-02,-7.749747303938039e-05,-0.0021263132219270005,-0.009450246535101861
2019-08-05,-0.0023179062335212993,-0.011459531016653928,-0.02796818375770013
2019-08-06,0.010432307148026761,0.01162474221872439,0.013408058986959312
2019-08-07,0.00341699240437678,0.00198044465208546,0.00297304950098917
2019-08-08,0.00971204454973728,0.01291838657862064,0.018944300879068548
2019-08-09,-0.00418584039192262,-0.00501700081851527,-0.0076249146560867604
2019-08-12,0.00540993880108754,-7.948419184004916e-05,-0.00852206049717687
2019-08-13,0.00365814413168024,0.00770705013071596,0.01683534399725244
2019-08-14,-0.001446846527128799,-0.01029752463534457,-0.02451645821439677
2019-08-15,0.0068354186731352596,0.00558640425384354,0.00159410200078946
2019-08-16,0.00141739388922384,0.0058096156661918506,0.01312626773879153
2019-08-19,-0.00324117013092314,0.0017682718969354197,0.011341020066440291
2019-08-20,0.0026317116982931205,-0.0007147769361834792,-0.005904638952789389
2019-08-21,-4.4753990448960176e-05,0.002565286675905299,0.00702680102043753
2019-08-22,-0.00328721159687106,-0.0024307314201942897,-0.00240401686345086
2019-08-23,0.0002169819607500999,-0.008522967962698759,-0.024454182404354857
2019-08-26,0.0028340542131311203,0.005436080712600789,0.01157100906108593
2019-08-27,0.00650857715163152,0.00322588560335606,-0.0010833950139442
2019-08-28,0.0027679076781226405,0.0043291935758209,0.00473453532606073
2019-08-29,0.0021606472771381596,0.005810586554059709,0.01237506302474013
2019-08-30,-0.00058256370983236,-0.00044188492963521,-0.00134781088575358
2019-09-03,0.0009606092019905199,-0.0017293794881716596,-0.00706392360381257
2019-09-04,0.0063865258547667406,0.00788283727664231,0.011907453622615739
2019-09-05,-0.006901953703304381,-0.00011985027653039007,0.01249066784881745
2019-09-06,0.0014500140760226603,0.0017453590560924197,0.0005250301044852402
2019-09-09,-0.007651569785025821,-0.005400899509080181,-0.0026189556925215202
2019-09-10,-0.00881652506528704,-0.00625495303074096,-0.00328520880509319
2019-09-11,0.00334639410588698,0.00433993950318659,0.007361574015161101
2019-09-12,-0.0008234951693262803,0.0003187168897411499,0.00280911608544609
2019-09-13,-0.01046500393678498,-0.00763389799677485,-0.00418692379698001
2019-09-16,0.0055314082568899,0.00280443742334161,-0.00219452042296299
2019-09-17,0.0035787666840699805,0.00334466224543552,0.00395520642643638
2019-09-18,0.0006797085383816802,0.00100348077136422,0.0004559035040764301
2019-09-19,0.001986768620809495,0.001267632305514272,0.0011052786285282246
2019-09-20,0.005758296539506281,0.0023100972767775008,-0.00585838495636494
2019-09-23,0.0009408858872086599,0.00035552876362307995,0.00010569685544244999
2019-09-24,0.00274056584630756,-0.0005629090273566508,-0.00857366157931848
2019-09-25,-0.0071940102551210205,-0.0026938257601384396,0.006515703271607021
2019-09-26,0.0016831324581654005,0.0006514947943399901,-0.0020312453534943598
2019-09-27,-0.0022013968422857004,-0.0030098878235697802,-0.00811371443626368
2019-09-30,-0.0002690275410242599,0.00196583421769844,0.00685888212833827
2019-10-01,-0.0024592019421521994,-0.005686478636787339,-0.008534932812337638
2019-10-02,-0.0037538477569902203,-0.00869842331782007,-0.01541883762775876
2019-10-03,0.00783211109859792,0.008105401235591489,0.00967724339812783
2019-10-04,0.00836610994906976,0.01033423572017133,0.0135137500178329
2019-10-07,-0.00674655465230746,-0.00592795290986157,-0.00406396487036619
2019-10-08,-0.00338375697830926,-0.007632360806584429,-0.013431002080886502
2019-10-09,0.0017223161912891798,0.00409479775983134,0.00811440753774
2019-10-10,-0.00499846681014734,-0.0012833848243028701,0.00508812924132465
2019-10-11,-0.0019116286670695004,0.0019534488953912893,0.009348587902798642
2019-10-14,0.00325942848967398,0.00191045252484671,0.00022862224861147
2019-10-15,-0.0022692126689421604,0.0016167497220215298,0.009109509653210258
2019-10-16,0.0009901549422162998,-2.5634633243150047e-05,-0.0017609681588029
2019-10-17,0.0004926656499093001,0.0011829028196247797,0.0022575906436871802
2019-10-18,-0.0019641927934687803,-0.0027329417812944298,-0.00655573896492834
2019-10-21,-0.0012516205716844404,0.0013335016242308792,0.0063934621051074
2019-10-22,0.00161883690196528,8.751513505981005e-05,-0.004703461309019781
2019-10-23,0.0020365032710438,0.00228251401475684,0.00222858145562154
2019-10-24,0.00127370295240708,0.00108970965723802,0.005317070058552181
2019-10-25,0.0001504668574589802,0.00122472715629952,0.00514251313559953
2019-10-28,-0.0031038586914302405,-0.00020688753480273996,0.00627747739788133
2019-10-29,-0.00041122864811332015,-0.00025888949406511005,-0.00392522843143405
2019-10-30,0.00817857740956188,0.006779677646342739,0.0051134503506331
2019-10-31,0.00633060994325598,0.0034490003924650997,0.00051206386138306
2019-11-01,0.0026566515963934202,0.004726024937917239,0.00793900379365803
2019-11-04,-0.0042323240958621,-0.0018250694084173502,0.0033835824964249
2019-11-05,-0.00817731518935696,-0.005655844776041381,-0.0012924347324462
2019-11-06,0.0033699296774983203,0.00238137897791933,-0.00042738141445857977
2019-11-07,-0.008944841074664341,-0.004877602575524,0.0012719431526968196
2019-11-08,-0.00196924989436698,-0.0004187961363355799,0.0025614588723914603
2019-11-11,-0.00097761233898606,-0.0011860948479285199,-0.0013681165619829402
2019-11-12,0.00321996464221428,0.0029123421676394297,0.00274545499216304
2019-11-13,0.0035255974939214603,0.0025412395706575597,0.00090246105597998
2019-11-14,0.00555490001292206,0.00439274619560037,0.00121846682111849
2019-11-15,0.0019539971696052004,0.0037627038229945597,0.006459450189207761
2019-11-18,0.0016141375555533402,0.00128348209451987,0.0008707002929977001
2019-11-19,0.00331895993799386,0.00237746875128937,0.0014565036672668898
2019-11-20,0.0027525345703804205,0.00092350476272873,-0.0034521815488095797
2019-11-21,-0.0042423485371178606,-0.00339044282024549,-0.00238227912190801
2019-11-22,0.0010280067051478203,0.00153238131413756,0.00134052755978825
2019-11-25,0.00331375672158262,0.00504985051693064,0.009313858989747329
2019-11-26,0.0042070600790801,0.0035942661462180395,0.0024457260741300897
2019-11-27,-0.0004389460687493198,0.0012730399669099697,0.00498684650507953
2019-11-29,-0.0010956918503398198,-0.0022446421155460096,-0.003977893707632201
2019-12-02,-0.008832323002349521,-0.009147157910828891,-0.00985044174369788
2019-12-03,0.007620331955057582,0.0032242907180156303,-0.0045021135986155585
2019-12-04,-0.0017994664273369603,0.0005696672341993105,0.00400144864846869
2019-12-05,-0.00111116871580702,-0.00032276315183415007,0.00122089588274681
2019-12-06,-0.0005457826631276807,0.0028273023763110096,0.0084495833420046
2019-12-09,-0.00044860885621540004,-0.00126519501908106,-0.0033093451175068103
2019-12-10,0.00014992931148577503,-0.0003637506518048837,-0.0008551253586176712
2019-12-11,0.005656932091979381,0.004750013814228489,0.00456991685293825
2019-12-12,-0.0038408898172731408,-0.0001184973232680509,0.00553389059033697
2019-12-13,0.00576204602019908,0.0042771597273581,0.00304255823501236
2019-12-16,-0.00086200932776236,0.0014181953315693294,0.00686881799494206
2019-12-17,-0.0005069914839557399,-0.00030371474117461,0.00023648062059411005
2019-12-18,-0.0032455864907810607,-0.002418966082734625,-0.0004142016063399946
2019-12-19,0.0027972778624030803,0.00319797475543774,0.0049250533687117
2019-12-20,0.0024825166368737405,0.00312710422001468,0.00390156697405561
2019-12-23,0.00064194705057618,0.00078557831021914,0.00178527804279635
2019-12-24,0.0030419316686260884,0.0018191983185140122,0.0005578697254382682
2019-12-26,0.004665504688043861,0.00470323733384935,0.00678251345933347
2019-12-27,0.0002680337403563,0.00014431423971382002,-0.00041060182892452995
2019-12-30,-0.00324011036801016,-0.00418946457711324,-0.00584635145701881
2019-12-31,-0.0025670687499475403,-0.0012911439920499498,0.0009347561965377699
2020-01-02,0.00972738371392286,0.009733724642281678,0.013218620825918
2020-01-03,0.00578509235524198,0.0014038053822371603,-0.006068675945355831
2020-01-06,0.00135234944585148,0.0016342155290077001,0.004179601454656861
2020-01-07,-0.00230379518532406,-0.0027681186834294298,-0.00168570915929835
2020-01-08,-0.0020131580005231,0.0004640329837801902,0.00522878431001734
2020-01-09,0.0029861048714596205,0.00455643310865937,0.0073000573297875605
2020-01-10,0.00361038820446916,0.0015431583281949098,-0.0015405669455473702
2020-01-13,5.363582025485992e-05,0.0024743300375612196,0.00821583330762674
2020-01-14,0.0012696409626447001,0.00053949250560447,-0.00206394135637758
2020-01-15,0.00472355722784398,0.00392898887963738,0.0017715370087369902
2020-01-16,0.0017530580277508,0.0038887290665024095,0.00780396189963701
2020-01-17,-0.0018051772072823005,-0.0005123553044045603,0.0028645947529650395
2020-01-21,0.0036372012120387603,0.00208581266269343,4.333909560330011e-05
2020-01-22,0.00152174635015518,0.00116050561194846,0.00172089710268147
2020-01-23,0.0037091173100281404,0.00301342585020852,0.0027669766121981502
2020-01-24,0.0008475820481312804,-0.00232445765240401,-0.006955874919195649
2020-01-27,0.0011748630715401201,-0.00426898545586351,-0.01518423674514667
2020-01-28,-0.0007262617214889805,0.0030454214226431995,0.01108858556316849
2020-01-29,0.004664912927226801,0.0029800486331359997,0.0014602723277010502
2020-01-30,0.0013668768901966154,0.0019953449308625177,0.00309266397174146
2020-01-31,-0.002452572435133679,-0.0075763898318640605,-0.01427898055563482
2020-02-03,0.0013479690259052203,0.0035642715566322706,0.01044489472741781
2020-02-04,-0.0018918317466629989,0.0038040098043938117,0.01619434020157276
2020-02-05,0.0004912870061324192,0.0037713844784018403,0.005174214759118479
2020-02-06,0.0042261550199085805,0.00390966260318401,0.0061126909522823195
2020-02-07,0.00338851883444136,0.0008101149792581599,-0.0030346077343810195
2020-02-10,0.0046082787898200405,0.00556728293542843,0.00930595462921061
2020-02-11,-0.0020114242127672,-0.0008165655696456702,0.00027531131577413
2020-02-12,0.0003882312630028199,0.0022646595090555,0.00694102110855729
2020-02-13,0.00224622887327016,0.00107988519164435,-0.0006834927171645801
2020-02-14,0.0032275792903427997,0.0026924767291720696,0.00251047385457407
2020-02-18,0.00427226304838628,0.00179002561859073,-0.00015435677250980983
2020-02-19,0.003051387634634809,0.0034314067474353316,0.0066984476642195775
2020-02-20,0.0023073210588580007,0.0002938126726645004,-0.0055015990165501495
2020-02-21,0.0026220715911352203,-0.00187417789472078,-0.01278997609046489
2020-02-24,-0.005497756492545541,-0.014522181280332398,-0.031054879107567133
2020-02-25,-0.013565906877243242,-0.018371409095463268,-0.02518442062322125
2020-02-26,-0.0027156960937894403,-0.0033587044645960297,0.00057607621553609
2020-02-27,-0.01358641530489952,-0.023673110194428398,-0.04191691517240149
2020-02-28,5.3872908547420405e-05,0.0006046447181295008,0.0009668057042451399
2020-03-02,0.0154848933532361,0.02432925287741694,0.042388522351267444
2020-03-03,0.0010442063972654191,-0.009378303862811488,-0.0259339932344078
2020-03-04,0.012916739263734399,0.02220972303254768,0.03661247212468808
2020-03-05,0.0009802533291266204,-0.010317334749718216,-0.02599841352288338
2020-03-06,0.01428135262527578,0.005732643514799561,-0.00984413414417158
2020-03-09,-0.020066745560031123,-0.03856094518143312,-0.06325989133627251
2020-03-10,-0.004025247608455456,0.013559712905759181,0.04279751514523652
2020-03-11,-0.034930514144631546,-0.040644406755301225,-0.04495654997721345
2020-03-12,-0.0437698855446847,-0.059536179348249584,-0.08349696581657008
2020-03-13,0.019049812546054035,0.04145899454260218,0.07428697202612836
2020-03-16,-0.020152568590837805,-0.04736922149834406,-0.09718699658748826
2020-03-17,-0.0023649835250495804,0.013746144431599423,0.05284961540189401
2020-03-18,-0.04680276500193894,-0.04929590885278937,-0.041102567826967515
2020-03-19,0.00795933266955074,0.007552273707829299,0.006573635779067681
2020-03-20,0.015839452885462145,-0.0017984213831012989,-0.029306115263784613
2020-03-23,0.015092605619930961,0.00144000582826527,-0.00574527029534671
2020-03-24,0.03850159575530136,0.05363068881691849,0.07309869586784616
2020-03-25,0.0023413694029625204,0.006931491471098159,0.0020583065226658505
2020-03-26,0.027889248474807102,0.03779289144043224,0.050178370314971646
2020-03-27,-0.00252929647499258,-0.01050973490031985,-0.02644135940666326
2020-03-30,0.010578881416046442,0.017456884321472278,0.030354086875965313
2020-03-31,-0.01557813811723574,-0.014562899962443471,-0.0110438403961216
2020-04-01,-0.01050642617884414,-0.021854108542002405,-0.03784571081945534
2020-04-02,0.01504705907476056,0.01738826682903189,0.02001243657098406
2020-04-03,-0.0038423269175929006,-0.007464846377026721,-0.012640083077819522
2020-04-06,0.03136415011168582,0.04228744776187823,0.062352811868625915
2020-04-07,-0.00485228062990994,-0.0030656817162723897,-0.00084316979443302
2020-04-08,0.008735366965263041,0.01706734984088866,0.023315689659711494
2020-04-09,0.01203842394063032,0.012287899083679978,0.006991674508637921
2020-04-13,-0.003875848871047441,-0.006502921863635351,0.0008367430951005195
2020-04-14,0.01327315841132854,0.01840935036773382,0.033518454032509304
2020-04-15,0.00107588640960336,-0.005312431294837569,-0.0115852965927497
2020-04-16,0.006299402017581301,0.006215026808105369,0.012185262069421119
2020-04-17,0.0015611970845471994,0.010246429451783369,0.01424903187515432
2020-04-20,-0.0024043244948216205,-0.007444900168868989,-0.01216506522248263
2020-04-21,-0.0084736132472304,-0.015122853525483199,-0.0293357667934677
2020-04-22,0.00872513815679472,0.012218528650073689,0.022693173566870176
2020-04-23,0.004085772069991703,0.0025450660576516754,-0.0005643395981787764
2020-04-24,0.005657305673087219,0.00863896636565803,0.01369555953667842
2020-04-27,-0.0030063022413296192,0.00240281542299031,0.007927580639119972
2020-04-28,0.0018738165850121801,0.00024862153333746,-0.01010554352769923
2020-04-29,0.0095027372092755,0.014703935806812262,0.02768307718093341
2020-04-30,-0.01201856810774516,-0.01090128557901425,-0.00509744097236112
2020-05-01,-0.005929508474567361,-0.01269769762839767,-0.023825545831534043
2020-05-04,-7.734028837889982e-05,0.00059420403850734,0.00646161958702309
2020-05-05,0.0019833370513074205,0.00404728590355431,0.008724119749299849
2020-05-06,-0.0117370363803056,-0.01019375292896512,-0.0012469437139044704
2020-05-07,0.01457963404074086,0.013787348698184518,0.01293588622953819
2020-05-08,0.00021586204374406072,0.005426229341516191,0.012170658511680511
2020-05-11,-0.00428672106367092,-0.0028417279042455296,0.00377114839939088
2020-05-12,-0.0030894507580555,-0.00849115445434368,-0.017414970291691433
2020-05-13,-0.0023511242778421603,-0.007550207852830229,-0.012632591292786599
2020-05-14,0.01047168483971658,0.011001485018186579,0.01144178692044609
2020-05-15,0.001938727300687,0.0025510863170148798,0.004827461248849481
2020-05-18,0.0018891962774593822,0.010932787769226062,0.019304320037548818
2020-05-19,-0.0006816618282309203,-0.00407500418479124,-0.0049874329071542805
2020-05-20,0.008467423797195419,0.011328208290892169,0.017078556060158512
2020-05-21,-0.0046775910090078605,-0.004850477176297481,-0.007956863701811001
2020-05-22,0.004349348832068401,0.00353586560151175,0.00308707887890005
2020-05-26,-0.0032788221962259806,0.00194783315780346,0.00223740639210865
2020-05-27,0.00557753152845784,0.008556676924611808,0.00849661344003204
2020-05-28,-0.0015400561935088597,-0.0018760529614495298,-0.0017572736524465
2020-05-29,0.00611062020821692,0.0055518169228518394,0.00982281089811863
2020-06-01,-0.00015567173141824012,0.0008656138751997301,0.00244329900024615
2020-06-02,0.0005625833488345597,0.0032298211458436097,0.0063023783137722295
2020-06-03,-0.0036855233732217005,0.00215081527442176,0.00624287203624536
2020-06-04,-0.004737248149854361,-0.00486724604318115,-0.00600522242155792
2020-06-05,0.00334729055449958,0.01121300180832917,0.01945284363416153
2020-06-08,0.008536907801942282,0.00948780354079026,0.00909940918837452
2020-06-09,0.0034892372561333394,-0.00010205271451660001,0.0017756366291266296
2020-06-10,0.006563814932511401,0.0025325464287287106,0.00525161255190916
2020-06-11,-0.016941952287218363,-0.02964034828072696,-0.04594410046884224
2020-06-12,0.0012169288113576006,0.00443452566194476,0.0078001977883468115
2020-06-15,0.0035992839130734996,0.005589263056001329,0.009873148780422432
2020-06-16,0.0014671520488498196,0.006899316527057439,0.01475226114257843
2020-06-17,0.0003718082755905601,-0.00106272587965539,0.00033654666411407993
2020-06-18,0.0039954896073424,0.0032105082619317197,0.00256744737097437
2020-06-19,0.00024089264569055998,-0.0020855244249148794,-0.00228784605422601
2020-06-22,0.0039078581986407,0.004532435946975219,0.008574774872238719
2020-06-23,0.0007916688033665798,0.00155389657642765,0.00541361605298981
2020-06-24,-0.006610029048770561,-0.01243591094070147,-0.019438751015416745
2020-06-25,0.005320861940068741,0.007236952896013739,0.009336296707588971
2020-06-26,-0.00432669344419238,-0.010593681153024209,-0.02023774594946602
2020-06-29,0.00472820132390678,0.007928311217847499,0.011017398762712809
2020-06-30,0.0040695092301917405,0.0066730080531565,0.01443898456243333
2020-07-01,0.0011289286006224799,0.00317221431765448,0.00844379426891579
2020-07-02,0.0030509165248297204,0.00383216542974897,0.00570003340930706
2020-07-06,0.00573453223243686,0.00863267038953933,0.0180578533097339
2020-07-07,0.0027588876878089997,-0.0013404590499302596,-0.00616441814103246
2020-07-08,0.00270390415307282,0.0040119309543864,0.00924585536363089
2020-07-09,0.0035505815434801213,0.0010903224754542004,0.0035267906680116904
2020-07-10,0.0015555640546584394,0.00435948835032774,0.00699527897428422
2020-07-13,-0.00189267105632308,-0.00407923709392368,-0.01341818685553804
2020-07-14,0.006691626029215801,0.00867328748527392,0.008866516302679121
