Date,GLD,QQQ,SPY,TLT
2019-04-03,-0.0014756542074283452,0.005746135036486688,0.0015736842930391681,-0.008667479468973172
2019-04-04,0.00254513588527594,-0.0003808812540193607,0.0026535097549122977,0.0028335717947667316
2019-04-05,-0.0010645913747292512,0.005171382418063919,0.004839889116476259,0.0012915841407044049
2019-04-08,0.004344964459018774,0.0025449605375620354,0.0007623334536213111,-0.0035474086793224613
2019-04-09,0.0052240582686200465,-0.0035109887070348123,-0.005124689527246429,0.003155383155533764
2019-04-10,0.003085645543724258,0.005366667669733705,0.003411085110444967,0.0024198303929594545
2019-04-11,-0.012790430232882732,-0.0023724056785326963,-0.0002776848365464435,-0.0058738565164797585
2019-04-12,-0.0009839698252590567,0.0043233854745559075,0.006765984541256209,-0.007122688642141273
2019-04-15,-0.0018879040751599296,0.0001616425700774471,-0.000655031775947279,0.002527364503440266
2019-04-16,-0.008963785785923273,0.0034433830038549385,0.0006554611238112074,-0.00626135343913381
2019-04-17,-0.0019085831288392363,0.003485453668801597,-0.0024467707670883243,0.00040899090443669017
2019-04-18,0.0007482870651696061,0.0012822294068057793,0.0019687418521567857,0.005235070134183006
2019-04-22,0.0,0.0028282227740248356,0.0008621646727497989,-0.004800880628603066
2019-04-23,-0.002076929420084306,0.012718485700043969,0.008991691642287858,0.002125836419141436
2019-04-24,0.0029137401441747812,-0.003152807518389311,-0.0022192509027991747,0.008158657501064814
2019-04-25,0.0008300695036758121,0.004058646248453535,-0.000616454380806819,-0.0014568381926605145
2019-04-26,0.006635175033447016,0.000892162038668598,0.004657078206467213,0.0034038383742054368
2019-04-29,-0.004449212353194509,0.00194112628164822,0.0015678132477905393,-0.006380724290809603
2019-04-30,0.0030621129817147708,-0.007747959248096015,0.0005102672945362929,0.005120959477346698
2019-05-01,-0.0066006224629272525,-0.0032183023852586645,-0.007516337264488526,0.004125550585059923
2019-05-02,-0.0038205903541769226,-0.0043401898984006815,-0.0021590665197337433,-0.004762093658049915
2019-05-03,0.005919618726200282,0.01594815099751634,0.009787795023658896,0.0028385959970282926
2019-05-06,0.001326117121353887,-0.006122127018443058,-0.004115033340502783,0.0027490797344931206
2019-05-07,0.003310996887363693,-0.01947969925771864,-0.016699928805182118,0.007661321301845714
2019-05-08,-0.0024750055657883907,-0.0025237122656236455,-0.0013890990873774989,-0.004321832194921438
2019-05-09,0.002398422606480155,-0.005383155118488414,-0.003025634974043956,0.004099143055921406
2019-05-10,0.001897717514232511,0.0012450452018490932,0.005023194776047957,-0.0013604491225687187
2019-05-13,0.010211626950944463,-0.03470271488651544,-0.025130319178095273,0.00785551911649085
2019-05-14,-0.001711902564663248,0.010975033589612826,0.00904365696321796,-0.002942583395101672
2019-05-15,-0.0005716127335255727,0.014124708870114189,0.00585793895802067,0.006142380765360889
2019-05-16,-0.007190107507202059,0.010049575687873569,0.009261355377257585,-0.003329901647359468
2019-05-17,-0.007077611679961793,-0.010219928105022258,-0.006465250092377528,0.002227100187341957
2019-05-20,-8.290208125960596e-05,-0.016881864164557503,-0.006612241939518038,-0.002063705326691312
2019-05-21,-0.002320944800343727,0.010447620547882508,0.009015631935716861,-0.0015905225134217327
2019-05-22,-0.0009970317877491253,-0.004454742563307468,-0.0030716140940273418,0.0057355156879494995
2019-05-23,0.007734533613593886,-0.015302304788212706,-0.012218660338115916,0.01124771971724492
2019-05-24,0.0010729131367257505,-0.0005048330086507846,0.002268879597219886,0.0008613201177216645
2019-05-28,-0.0038747008151563955,-0.003760805870087758,-0.009300655515720901,0.007200270535407949
2019-05-29,0.00033105118696652447,-0.008225789070610667,-0.006710775958247761,0.0030299333397005856
2019-05-30,0.0067841455794739325,0.004203872358295557,0.0027311654520660866,0.008598565565713034
2019-05-31,0.013476862164072179,-0.015952853545391887,-0.013474999814372945,0.012519503537330001
2019-06-03,0.014432812396575123,-0.022017916008142735,-0.0025433401485175366,0.006688927653898613
2019-06-04,0.0003197259638094696,0.028156816006984053,0.02170660409432923,-0.011401429652793671
2019-06-05,0.00255692921232642,0.007432177989951105,0.008661961049627243,-0.005651766692276183
2019-06-06,0.003267681746441209,0.007945240451163293,0.006503158554407973,0.0032259841806927536
2019-06-07,0.0056402851919619135,0.019311517267035727,0.01000657819103079,0.008651563573594645
2019-06-10,-0.00995334973762696,0.011655152761248955,0.004589339809512039,-0.009412006921110216
2019-06-11,-0.0011968524989021123,0.0013651060838022477,-0.00024224088687663237,0.0006127271267066803
2019-06-12,0.00519253494403471,-0.005779853093443532,-0.0017651071908191263,0.0007657836765693204
2019-06-13,0.006119340633088832,0.005923161623119899,0.0041259052983841915,0.0034437150843746878
2019-06-14,-0.00031596300165459557,-0.004252533856504481,-0.0011048534028429424,0.0025161043797023996
2019-06-17,-0.0006320654488249922,0.006022871486978554,0.00038008134233891155,0.0017499944286007985
2019-06-18,0.005060083591572395,0.014531243610625966,0.010471564296726354,0.005011384192510349
2019-06-19,0.006057242183997058,0.0037550746564980475,0.0022565785706230024,0.001435538064358477
2019-06-20,0.025177896911959374,0.009299537913277645,0.009554639879709947,0.0026412144538219273
2019-06-21,0.006635612181659978,-0.0014827074899324,-0.0014536926065215061,-0.010986689969762486
2019-06-24,0.014850786310930397,3.189259723757054e-05,-0.0012242682643200942,0.00745623117875982
2019-06-25,0.0019411266395166216,-0.0171662986023029,-0.009808338497777513,0.003096884522750365
2019-06-26,-0.009165393111099984,0.004650306488670486,-0.000997163930006928,-0.006400059199195729
2019-06-27,-0.000977700846950591,0.003821406783161896,0.003545920620390053,0.007047257731628065
2019-06-28,0.0027100317696175935,0.0012869326367277445,0.005146161563175378,-0.0006771811430046348
2019-07-01,-0.019369383559800002,0.013494785710334467,0.009078320398252293,-0.002338900565167279
2019-07-02,0.021359735486276676,0.0039626895929316674,0.0026040967051701447,0.00771302213965952
2019-07-03,0.001649060899963084,0.007525846852534768,0.007995302246825986,0.007129442471200287
2019-07-05,-0.011150231525253074,-0.0020370210703639646,-0.0011384267675081938,-0.013263025239258264
2019-07-08,-0.006432617734537516,-0.007013824280482361,-0.005494549051290543,0.001359357172058484
2019-07-09,0.0035037454291328984,0.005007601092771985,0.0012465712742242285,-0.00037711032774456754
2019-07-10,0.015787490178783115,0.009965216454833392,0.004778431039159425,-0.005507019801278545
2019-07-11,-0.008443584154164463,-0.0007267477904122632,0.0023438393145172043,-0.013350435903033087
2019-07-12,0.006254723814186791,0.005768578551965664,0.004476951070408575,0.0011532060695056412
2019-07-15,0.0,0.0032036382908797734,0.0003326587222802768,0.005759316154181349
2019-07-16,-0.008462554430785363,-0.005150755540339502,-0.003225008515995942,-0.002977602732371465
2019-07-17,0.01646531748539748,-0.004918251234610316,-0.0068052989734774805,0.01079771265055185
2019-07-18,0.014117951186161548,0.0011445849933238161,0.0036610671448795706,7.61765489423194e-05
2019-07-19,-0.014727392803034478,-0.0073279377679101865,-0.005555155281147028,-0.0023485741993818365
2019-07-22,-0.00014876383044060137,0.007957765909052839,0.0024565393959059545,0.0018983661803324559
2019-07-23,-0.005652618252780628,0.006544393866027898,0.007150279890002276,-0.005457550128101563
2019-07-24,0.005086339018351538,0.007017900356377504,0.0046998527937476275,0.00434389521460643
2019-07-25,-0.007070008058076338,-0.0094797483812179,-0.00477766141384417,-0.004779854516707371
2019-07-26,0.001648937368628589,0.010294851232182323,0.006700150330602339,0.0023631842048226215
2019-07-29,0.006659678193005059,-0.0034304463133807417,-0.0018212157703654253,0.0003047635227333423
2019-07-30,0.003344956160896251,-0.004316374366574061,-0.0024547685847475798,0.0024329903827919885
2019-07-31,-0.013112972808538625,-0.013830187533939053,-0.010940451989097988,0.008040869303355791
2019-08-01,0.02402219643390402,-0.004971177349608835,-0.008707762222385118,0.019860484953297286
2019-08-02,-0.0038120684590625675,-0.014725197916514055,-0.0075296548512692185,0.009240901905010812
2019-08-05,0.013981852270352535,-0.03533495383721874,-0.030072907343024702,0.017288363851885036
2019-08-06,0.008128386897085838,0.013998759611382416,0.014022624312066911,0.0079930599107354
2019-08-07,0.015189695160357397,0.0054021143088673895,0.0005909694882642036,0.00035728537357204715
2019-08-08,0.005034686098196239,0.021763698494045913,0.01961970240335109,0.0021423415876238305
2019-08-09,-0.0033161732510501585,-0.009401499765674837,-0.006811203531341237,-0.0019952174883657303
2019-08-12,0.009698502260031328,-0.011475298180735671,-0.012173380087396102,0.02084950944702957
2019-08-13,-0.005959518154781018,0.02191499088882809,0.015551674728951026,-0.00342722240259008
2019-08-14,0.0068415942238304606,-0.02988495957967352,-0.029567472441341502,0.02252959292940937
2019-08-15,0.0066549698650941735,-0.001148924555405717,0.0026418431040453605,0.011119362033751079
2019-08-16,-0.006402214255277094,0.016050257872410878,0.014754983863573212,-0.008009954788604556
2019-08-19,-0.011696303286335752,0.015904500568440838,0.012047779692928362,-0.014302809691671525
2019-08-20,0.007795380191040424,-0.007748096806777904,-0.00766240687055586,0.010344032771635758
2019-08-21,-0.003164420123660472,0.008878360585901968,0.008134968304395196,-0.006664725750257894
2019-08-22,-0.0025395077899371676,-0.0032336137188051506,-0.0003076604090173074,-0.006640744092568984
2019-08-23,0.019589847185487175,-0.03164552622064054,-0.025687260939207923,0.016434446024105265
2019-08-26,0.00013875475282665306,0.015103909589678777,0.011058259301312656,-0.00404230949312967
2019-08-27,0.00957073902105865,-0.0021101561448372275,-0.003923250337030559,0.015409445057556814
2019-08-28,-0.002816539407023644,0.003578418879635503,0.0070413341703474686,0.0012865226327607449
2019-08-29,-0.007164566813753437,0.015289776155392953,0.012772792185957504,-0.003789263549470512
2019-08-30,-0.0025672712303844714,-0.002394500525993881,-0.000444419080608216,0.00027183732109059555
2019-09-03,0.013913043478260834,-0.00970805615578263,-0.0058468190953328,0.0012929855374805843
2019-09-04,0.006243592878966586,0.014435754833688197,0.01135005570921832,0.0014937262984811017
2019-09-05,-0.024001119491110168,0.01831865531911725,0.012855426654523328,-0.018109586158109536
2019-09-06,-0.008523132778435305,-0.000990560995318357,0.000772533007145082,0.007115205071137387
2019-09-09,-0.0037344897557421985,-0.0020880977183872496,0.0005030572978406145,-0.017765305890942718
2019-09-10,-0.008557937047107611,-0.0028762887790937386,-0.00023474026743164345,-0.017527675882095917
2019-09-11,0.006063676329913781,0.009389410300147505,0.007110751542495741,-0.0017769445370225956
2019-09-12,0.002056360685188219,0.004157385938025282,0.003463742544043358,-0.006551170987021404
2019-09-13,-0.008279177519783909,-0.0035709728695519916,-0.0006634555894786676,-0.021359239909608196
2019-09-16,0.008348294532203537,-0.004466672034620367,-0.003088789305727979,0.01274331715491539
2019-09-17,0.0019813102518067005,0.004799688966868665,0.0025319503190470716,0.005424425537536193
2019-09-18,-0.006285306153149484,-0.0004154460648613245,0.0005980012784467803,0.004243201169207067
2019-09-19,0.004050828215713009,0.001662392250822986,-6.634251258519352e-05,0.00300852376930294
2019-09-20,0.011820485442912032,-0.01057899634075088,-0.004724663673908225,0.013209755895933872
2019-09-23,0.005596383832365381,0.0004413055670655641,-0.0002347264799217319,-0.0002109268869131542
2019-09-24,0.005286918308423871,-0.013280523436038805,-0.007846849746664941,0.012054183016121156
2019-09-25,-0.018545379403875573,0.01122462147336023,0.005914483114976221,-0.01462731335036871
2019-09-26,-0.0002820880237280887,-0.0036824317153109076,-0.0020828580724118195,0.006432939412936101
2019-09-27,-0.005148429100112373,-0.012408968270437803,-0.005387312260544896,0.002458260780497712
2019-09-30,-0.015525325955691782,0.009517154021448704,0.004637794195832434,0.0024517717064189704
2019-10-01,0.005472814807717441,-0.008156278557617691,-0.01189455869768985,0.0030107052332208895
2019-10-02,0.011673634369571584,-0.017194255173756945,-0.01766508483350482,0.002443541034648611
2019-10-03,0.004530648552570016,0.010975274733573626,0.008193185811839587,0.00912146165988692
2019-10-04,0.0,0.014725398428882208,0.013532058544813319,0.007383422414030338
2019-10-07,-0.008527071931805796,-0.003018746837681552,-0.0043144059622151065,-0.008288086036953635
2019-10-08,0.00874259511120079,-0.014981042055321248,-0.015524935303681486,0.0026940203580887445
2019-10-09,0.0009160434363713055,0.00976170876036786,0.0094963247932216,-0.005648955998959426
2019-10-10,-0.008729359144837523,0.0077444764789555975,0.0067635538771229076,-0.014894685779379802
2019-10-11,-0.005539370732339566,0.012878903002430997,0.010366990571301304,-0.012376331673208174
2019-10-14,0.003999125640758994,-0.00010448140442953502,-0.0011141021876193147,0.007262881664635179
2019-10-15,-0.006970593591764218,0.012716391378859715,0.009900432939311532,-0.01208836241480793
2019-10-16,0.0057302703836425994,-0.002480265855343222,-0.0016060163870631472,0.0012162445161603141
2019-10-17,0.0014243781997433924,0.002641876068569138,0.002949080887078459,-0.00242940004451464
2019-10-18,-0.0010667370445437419,-0.009610032587426542,-0.004377113461400128,0.0
2019-10-21,-0.004770136663166058,0.008868633332507425,0.006779146978509676,-0.007522814542436973
2019-10-22,0.002932997222985456,-0.007963196817711182,-0.0032666540532944044,0.005846795367443702
2019-10-23,0.0023537934253772264,0.001928555194045778,0.0029096458151238735,0.0010049406891114998
2019-10-24,0.007115918371069618,0.009728506394698355,0.0016340941716186386,-0.002007392833239696
2019-10-25,0.0023316740895991117,0.007985956319005894,0.0040950921619757885,-0.004884739145778472
2019-10-28,-0.008600036764796815,0.009865114759023408,0.005636344976529095,-0.009096782673545634
2019-10-29,-0.0027730332148816483,-0.007744226262397569,-0.00029695460133205565,0.0006561257826134259
2019-10-30,0.005490226541611021,0.004846042181456456,0.00306729711793019,0.014633668946200773
2019-10-31,0.009998499224238566,0.0004568982319264059,-0.0026631084805746053,0.013490780177265016
2019-11-01,0.000912763389017579,0.009082528706115367,0.009263578866200328,-0.0030784673452537437
2019-11-04,-0.002876007780098777,0.006184900331574372,0.004017910914914324,-0.01316177702543131
2019-11-05,-0.016180006273117664,0.0005497431409520193,-0.0011061956589318855,-0.011246218418299425
2019-11-06,0.004290245395359271,-0.002247590928929899,0.00022814663187853412,0.006051484936524298
2019-11-07,-0.015521486102876958,0.0033540115538375215,0.0035165130844347914,-0.018118276216812057
2019-11-08,-0.006364394703267995,0.003991181501156182,0.002466405164254226,-0.004207402537504512
2019-11-11,-0.002401934875323586,-0.0013415771453038072,-0.00190983222183283,0.0006670861260176242
2019-11-12,0.0026995120660886496,0.0028862697931084647,0.0021078140676240587,0.004592688405100409
2019-11-13,0.004002059820052306,0.000248198120267773,0.00032381476880627424,0.0064885948666664195
2019-11-14,0.004203521155341949,-0.0007938950690566937,0.0014553886005117533,0.010329668143512771
2019-11-15,-0.0025259154943226836,0.007347569922019792,0.007236586973382586,-0.0010875341776813707
2019-11-18,0.0029664162029099383,0.0007884957283290639,0.0007375483547384931,0.0018146662718814266
2019-11-19,0.0005050304911609071,0.0014771082252627021,-0.0002884400557945366,0.008332873652686201
2019-11-20,0.0005046655432805469,-0.005998760412399107,-0.0037189841521444444,0.010348214998855854
2019-11-21,-0.005477043362080103,-0.0022260997206865474,-0.001608661982756332,-0.006259434255993734
2019-11-22,-0.0018840181654777854,0.0006446142694367385,0.002223918646802492,0.0012883090660351648
2019-11-25,-0.004791662812458131,0.011841613461547773,0.0077503762772896945,0.0029302561683368644
2019-11-26,0.004814733391401704,0.001909902002596997,0.0022653699445747133,0.005844590980405906
2019-11-27,-0.005299919828770094,0.006988589372123988,0.004457619355106912,-0.002905315111705775
2019-11-29,0.006203971517371398,-0.0045618869995665,-0.0037084889246032926,-0.0021317683862528414
2019-12-02,-0.0005078146228696401,-0.010239043189055885,-0.008494886209093888,-0.013333210632825887
2019-12-03,0.00957984896245434,-0.007832319562894985,-0.006706769310260707,0.020967942513882232
2019-12-04,-0.0013658431498282386,0.00506393746514,0.006170787843585934,-0.009985462884015472
2019-12-05,0.0005758841931267078,0.0019762276698396253,0.0017975922569046787,-0.004864289746296269
2019-12-06,-0.009928092682104261,0.010698542642118447,0.009134222641649314,-0.0055345947954825725
2019-12-09,-0.00029060665275248976,-0.004536521965731621,-0.003144014655826921,0.0021684163499930964
2019-12-10,0.0028347098739491816,-0.0008332868882600097,-0.0011156236510927453,7.213988125243098e-05
2019-12-11,0.00688553265084435,0.005296738994692296,0.002839068074858231,0.007861129285229529
2019-12-12,-0.003527249493396556,0.007464429634221892,0.008618822602874499,-0.01645802413542985
2019-12-13,0.004478873140076667,0.0032926110055282454,0.0005991996949683553,0.01156779567360422
2019-12-16,-7.198680622300113e-05,0.010039157790854736,0.006870129779249501,-0.008990106707555845
2019-12-17,-0.00021575647831872935,0.0005733991960570339,0.00021892621902108722,-0.0013790765966875673
2019-12-18,7.200752478642158e-05,0.0007642458568453137,6.285249908177803e-05,-0.00821231293270297
2019-12-19,0.002589559770448613,0.006251356914228401,0.004098841291728217,0.001599963285370265
2019-12-20,0.0010044438566789715,0.004031214927164628,0.004384375234916638,0.0013192733936455703
2019-12-23,0.003081942822633188,0.0026411962538397393,0.0015273838780622828,-0.0014635561607662106
2019-12-24,0.009431992518777577,0.0005193493555353257,3.126820395760177e-05,0.0028582167061494967
2019-12-26,0.007857298625196796,0.008824131734368246,0.005323557947706892,0.0024112519269929855
2019-12-27,-0.0003511943393945671,-0.0008420207578839767,-0.00024767284459570327,0.0010935912883374144
2019-12-30,0.0021077991140190377,-0.006553885100464951,-0.005513511831926499,-0.003641208901744797
2019-12-31,0.0018929327941459295,0.0018848812950535976,0.002429138568195155,-0.009793488311177212
2020-01-02,0.0073478173310379535,0.016697176081195586,0.009352134757618202,0.011293179088192273
2020-01-03,0.013268521727000326,-0.009159796971705103,-0.007572370771007475,0.015399471496138073
2020-01-06,0.010489502076611812,0.006443194826439402,0.0038150745444736067,-0.005677770951467931
2020-01-07,0.003935150508558971,-0.00013919671363393782,-0.0028118193446674544,-0.004916290884277252
2020-01-08,-0.007501524641443713,0.0075162716621488546,0.0053297292788827555,-0.006610809299014364
2020-01-09,-0.005651653463197515,0.008473573532517209,0.006780491781456677,0.0035105924884992756
2020-01-10,0.006026192495848015,-0.002557351680370079,-0.002877949580586403,0.00889068265055215
2020-01-13,-0.007419483430124996,0.011537007702828062,0.006877716240496934,-0.003033870706128816
2020-01-14,-0.0008915435213457945,-0.003937441412032561,-0.0015247926839352388,0.005144259504481941
2020-01-15,0.005834242779070742,0.0004087975597177884,0.0022603152765086065,0.006631864068448845
2020-01-16,-0.0015695082440052577,0.009583666989457784,0.008318200444963564,-0.003150934704450159
2020-01-17,0.0018454259925253513,0.004948579230214856,0.0031122583135954063,-0.008548386631805793
2020-01-21,0.0010915790702048511,-0.0004476749322260831,-0.0019580625246661265,0.010505984945217373
2020-01-22,0.0003406555206315609,0.0026424579665107473,0.00012055998445359428,0.0035130743392066677
2020-01-23,0.002248122121045526,0.0032160770006277595,0.0011472531905136751,0.00700188512035238
2020-01-24,0.005845572586286041,-0.008415323655219464,-0.008893387145545328,0.008088525343324271
2020-01-27,0.006825312844883635,-0.020655713622161676,-0.01602905115316622,0.015554922471716637
2020-01-28,-0.008926785569624784,0.015360069908485707,0.010478844226493367,-0.007831327405305788
2020-01-29,0.005417872354848807,0.001625790124767157,-0.0008258082330510064,0.009779150463969266
2020-01-30,6.732120695107646e-05,0.0035613712876596537,0.0032452805819773722,0.00013828926240044837
2020-01-31,0.005792420039608892,-0.015857966373873822,-0.01815779834511122,0.009129637875535446
2020-02-03,-0.006495688802043542,0.015109506970638176,0.00742868000992325,-0.0008096414951981323
2020-02-04,-0.01300895070524588,0.022888469398693934,0.01524113898978774,-0.013467187462788521
2020-02-05,0.0012293105482077404,0.0032970179390805487,0.011547542194527471,-0.01093490465954583
2020-02-06,0.005388399719282511,0.008632282370485855,0.0033651908488776527,0.004506760994436032
2020-02-07,0.002645857569860688,-0.004300926888994194,-0.0053296373589073465,0.012478043779456272
2020-02-10,0.0025712490701368385,0.012085623013181612,0.007465251252422256,0.0027700057241279996
2020-02-11,-0.0034419552752806837,0.00017232956984769565,0.0017332161583443195,-0.005040919676409961
2020-02-12,-0.0008127480224853212,0.009741091764988052,0.006442927444616053,-0.005065942014788494
2020-02-13,0.00569345014846645,-0.0012805945173748334,-0.0010672446483723785,0.0038365442636565383
2020-02-14,0.004178427664004669,0.00286343804830147,0.0016021799978207518,0.004377677296448335
2020-02-18,0.012818816524224008,0.0003837685299536986,-0.0025771388829635145,0.00684868019970164
2020-02-19,0.005831221275388376,0.00958553570071996,0.004781820372817824,-6.952541160198944e-05
2020-02-20,0.004084659090851872,-0.009283634228637316,-0.004108939744324247,0.007833805042056774
2020-02-21,0.015025216397275942,-0.019209523503466275,-0.010298039217244925,0.009340874946852207
2020-02-24,0.008985128746405113,-0.038563355997482285,-0.03316586022293422,0.014928975665289501
2020-02-25,-0.017874260693127697,-0.02719179063448851,-0.030301803109617498,0.005324234977253983
2020-02-26,0.004370503298157802,0.005153718072059332,-0.0036782382663995694,-0.005296037628471639
2020-02-27,0.00019483522153040944,-0.05007352005469812,-0.044911543730933756,0.010847779168863259
2020-02-28,-0.03649347478693177,0.000777809183389877,-0.004201670269995295,0.022583612591541735
2020-03-02,0.005526297603759334,0.05160343230093711,0.04330678273695532,-0.007357419439679713
2020-03-03,0.031434333360162325,-0.03206724558607277,-0.02863289727546514,0.015525761246765413
2020-03-04,0.0017545277375516921,0.04172246760468479,0.04203321094685131,-0.010618577487692127
2020-03-05,0.021600945458936538,-0.030382335619624445,-0.03324169503387475,0.02489169651203227
2020-03-06,0.00038096105467699815,-0.016872207748389156,-0.016531076338078154,0.052044106973931914
2020-03-09,0.0016502348575044845,-0.06946435425133657,-0.07809452461880395,0.02710293731564306
2020-03-10,-0.02110133630677158,0.05445035687049926,0.05174508636674635,-0.051257929649101475
2020-03-11,-0.0035603512879937016,-0.04355472293114715,-0.048748409989318287,-0.036798219846526536
2020-03-12,-0.0398882588306293,-0.09169128864920517,-0.0956773272898025,0.006197392920108014
2020-03-13,-0.03051623730778741,0.08470520845782747,0.08548608909437805,-0.022603483940526803
2020-03-16,-0.011446115323986206,-0.11978781874635291,-0.1094236830074734,0.06476572473547115
2020-03-17,0.0135554799295321,0.07584167044129542,0.053992054855957816,-0.06668332034074298
